num_functions,cyclomatic_complexity,num_loops,num_function_calls,num_memory_allocations,num_pointer_operations,num_exp_math_operations,instruction_count,arithmetic_instr_pct,memory_instr_pct,control_instr_pct,control_path_depth,power_mw
11098,3761,3120,8223,566,9,2486,177090,1.4,0.32,2.12,2,941
7712,4585,3205,5319,788,9,1652,144285,1.14,0.55,3.18,2,931
10430,4864,3403,7341,1114,9,2042,177913,1.15,0.63,2.73,2,951
10822,4118,3113,7986,826,9,2422,175245,1.38,0.47,2.35,2,927
9074,3412,2571,6494,684,9,1866,138829,1.34,0.49,2.46,2,970
9757,3866,3121,6505,290,9,1398,150630,0.93,0.19,2.57,2,935
9307,4396,3394,6392,1542,9,1908,172279,1.11,0.9,2.55,2,940
6445,2136,1405,4379,1032,9,1168,94237,1.24,1.1,2.27,2,925
6887,2383,2066,4727,186,9,1138,112407,1.01,0.17,2.12,2,879
4672,1254,1020,2415,52,9,128,67529,0.19,0.08,1.86,2,809
8190,3255,2153,4863,358,9,748,117322,0.64,0.31,2.77,2,864
7135,3287,2339,5522,1458,9,2006,129973,1.54,1.12,2.53,2,867
11774,5868,4333,9238,1614,9,3418,209719,1.63,0.77,2.8,2,877
8961,3546,2850,7853,1384,9,3318,155835,2.13,0.89,2.28,2,935
10321,3345,2822,7410,232,9,2090,149818,1.4,0.15,2.23,2,972
9356,3559,3052,5790,936,9,1052,154594,0.68,0.61,2.3,2,978
8505,3069,2408,7651,1242,9,3146,125701,2.5,0.99,2.44,2,883
8470,4303,3432,7443,1312,9,3302,163132,2.02,0.8,2.64,2,940
7669,3741,2415,5192,958,9,1242,129950,0.96,0.74,2.88,2,893
7905,2515,2029,5400,530,9,1364,116098,1.17,0.46,2.17,2,902
9533,3794,3021,7428,1246,9,2592,165413,1.57,0.75,2.29,2,930
10047,4435,3826,6975,962,9,1926,177603,1.08,0.54,2.5,2,948
9063,4962,3544,6609,1648,9,2134,175578,1.22,0.94,2.83,2,871
10229,4596,3522,6632,1140,9,1564,175260,0.89,0.65,2.62,2,921
9436,4801,3209,7605,1332,9,2918,163863,1.78,0.81,2.93,2,877
6477,3554,2194,4550,794,9,1410,113769,1.24,0.7,3.12,2,905
8717,3597,2241,6475,1054,9,1912,130371,1.47,0.81,2.76,2,1005
7561,3409,2700,5742,682,9,2062,122496,1.68,0.56,2.78,2,864
7769,3084,2787,4893,126,9,1114,136193,0.82,0.09,2.26,2,976
9659,3635,2679,7116,1444,9,2028,149858,1.35,0.96,2.43,2,938
8955,3247,2525,5561,288,9,900,133844,0.67,0.22,2.43,2,1039
8155,4326,2878,6451,1122,9,2484,150550,1.65,0.75,2.87,2,905
6802,2190,1926,4596,8,9,1176,102123,1.15,0.01,2.14,2,1018
10955,4345,2795,7575,1362,9,1822,162468,1.12,0.84,2.67,2,962
10537,4728,3704,8890,1638,9,3560,178100,2.0,0.92,2.65,2,847
9885,3116,2362,6691,228,9,1472,135801,1.08,0.17,2.29,2,867
9582,5091,3873,6958,1004,9,2364,182207,1.3,0.55,2.79,2,966
8885,3838,2861,6512,512,9,1868,135697,1.38,0.38,2.83,2,889
8283,4731,3230,6358,1422,9,2298,153817,1.49,0.92,3.08,2,936
10519,3800,3317,7243,376,9,1722,161542,1.07,0.23,2.35,2,926
6741,2017,1624,4619,444,9,1004,98694,1.02,0.45,2.04,2,944
6701,2847,2474,4608,598,9,1330,120353,1.11,0.5,2.37,2,941
5594,2808,2379,3961,240,9,1376,104647,1.31,0.23,2.68,2,973
10444,4221,3384,8292,1596,9,2938,171230,1.72,0.93,2.47,2,927
11494,5153,3613,8272,1708,9,2254,187217,1.2,0.91,2.75,2,973
9305,3931,3130,5974,36,9,1296,149956,0.86,0.02,2.62,2,944
11843,5802,3918,8011,1784,9,1892,192966,0.98,0.92,3.01,2,954
9752,3190,2630,6188,706,9,1128,152572,0.74,0.46,2.09,2,921
9467,4214,3130,6232,286,9,1300,148694,0.87,0.19,2.83,2,914
8750,3489,2813,6829,774,9,2426,144888,1.67,0.53,2.41,2,1018
9126,4741,3289,6321,1448,9,1946,174014,1.12,0.83,2.72,2,910
5644,3832,2458,5053,1500,9,2424,114481,2.12,1.31,3.35,2,844
9386,3370,2932,5969,668,9,1192,156406,0.76,0.43,2.15,2,961
11078,4040,3222,8568,1488,9,2764,175427,1.58,0.85,2.3,2,957
10221,5060,3690,7983,912,9,2844,186595,1.52,0.49,2.71,2,995
9718,3867,2767,6862,1140,9,1810,153450,1.18,0.74,2.52,2,934
10291,4459,3158,8050,1216,9,2800,161436,1.73,0.75,2.76,2,925
6103,3587,2426,3750,536,9,904,99783,0.91,0.54,3.59,2,905
9941,3424,2555,7397,644,9,2218,150996,1.47,0.43,2.27,2,973
11066,4345,3216,7993,1254,9,2296,181172,1.27,0.69,2.4,2,886
7191,2900,2035,5250,1606,9,1760,120726,1.46,1.33,2.4,2,927
8509,4456,3125,6040,884,9,1732,149908,1.16,0.59,2.97,2,870
8371,3542,2644,4902,440,9,574,135925,0.42,0.32,2.61,2,818
8489,3367,2581,5148,606,9,678,135209,0.5,0.45,2.49,2,920
9742,4417,3185,8086,1366,9,3148,161519,1.95,0.85,2.73,2,922
7327,2947,2156,5049,1220,9,1440,114643,1.26,1.06,2.57,2,876
7297,3508,2907,6696,1192,9,3188,142365,2.24,0.84,2.46,2,948
8167,3082,2507,6273,638,9,1972,129893,1.52,0.49,2.37,2,963
9884,3465,2535,6293,1062,9,1144,139796,0.82,0.76,2.48,2,983
9486,3877,3021,7438,1436,9,2504,148692,1.68,0.97,2.61,2,844
9571,4164,3074,5847,238,9,886,158608,0.56,0.15,2.63,2,915
9302,2869,2426,6546,564,9,1714,134995,1.27,0.42,2.13,2,967
10853,4809,3515,8189,1826,9,2700,182494,1.48,1.0,2.64,2,938
8773,4436,3393,6387,924,9,2060,153384,1.34,0.6,2.89,2,919
3749,2056,1547,2362,652,9,692,58962,1.17,1.11,3.49,2,948
11041,5296,3582,9084,1578,9,3426,186963,1.83,0.84,2.83,2,924
5964,2699,2161,3679,368,9,762,107643,0.71,0.34,2.51,2,1033
9938,4443,3718,6743,856,9,1692,174686,0.97,0.49,2.54,2,903
9950,3538,3204,6832,70,9,1640,159389,1.03,0.04,2.22,2,1014
8622,4412,3542,6501,1302,9,2328,170562,1.36,0.76,2.59,2,938
8238,3426,2407,6444,1412,9,2156,134232,1.61,1.05,2.55,2,922
10262,4833,4156,7814,982,9,2872,189017,1.52,0.52,2.56,2,900
7112,2667,1972,4974,1264,9,1482,107256,1.38,1.18,2.49,2,948
11194,5584,3801,8382,1980,9,2648,184085,1.44,1.08,3.03,2,912
9376,4297,3325,5673,192,9,1010,161387,0.63,0.12,2.66,2,954
8264,4817,3384,6650,886,9,2578,156583,1.65,0.57,3.08,2,902
9041,3943,2727,6566,1590,9,2062,148970,1.38,1.07,2.65,2,881
10877,4717,3690,7396,268,9,1928,194350,0.99,0.14,2.43,2,878
8223,3461,2993,6090,434,9,2164,154575,1.4,0.28,2.24,2,910
8565,3725,3256,5650,866,9,1332,151183,0.88,0.57,2.46,2,981
9589,4555,3555,7289,1902,9,2398,177812,1.35,1.07,2.56,2,988
7702,4282,3057,4743,516,9,940,132911,0.71,0.39,3.22,2,852
8180,3931,2912,6392,1194,9,2500,149400,1.67,0.8,2.63,2,960
9158,3701,2970,6181,1426,9,1630,148974,1.09,0.96,2.48,2,893
9201,4146,2851,6410,1276,9,1558,141572,1.1,0.9,2.93,2,959
10763,4768,3295,8719,1636,9,3120,170130,1.83,0.96,2.8,2,1008
10269,4154,3017,7572,836,9,2254,161121,1.4,0.52,2.58,2,913
12331,6247,4393,8915,1754,9,2532,222110,1.14,0.79,2.81,2,848
9810,4958,3551,7750,1620,9,2884,178690,1.61,0.91,2.77,2,871
7460,4029,3012,5801,752,9,2152,141975,1.52,0.53,2.84,2,894
7586,2857,2675,5244,332,9,1648,132461,1.24,0.25,2.16,2,911
9178,4467,3185,6905,1692,9,2444,161936,1.51,1.04,2.76,2,971
8911,4754,3286,6796,942,9,2532,159770,1.58,0.59,2.98,2,995
10272,4287,3316,8900,1722,9,3492,175915,1.99,0.98,2.44,2,938
9273,4708,3660,7740,1854,9,3168,171942,1.84,1.08,2.74,2,919
8763,4801,3860,7626,1824,9,3398,184038,1.85,0.99,2.61,2,954
6425,1938,1548,4551,722,9,1274,87512,1.46,0.83,2.21,2,981
11102,5919,4469,8745,1752,9,3324,210535,1.58,0.83,2.81,2,799
10888,5608,4008,8002,1318,9,2618,201867,1.3,0.65,2.78,2,937
9093,3500,2768,6474,472,9,1698,149326,1.14,0.32,2.34,2,957
10992,3871,2855,8378,1420,9,2614,159919,1.63,0.89,2.42,2,903
7347,2222,1911,4030,128,9,282,100478,0.28,0.13,2.21,2,937
7134,3425,2282,4055,348,9,536,117318,0.46,0.3,2.92,2,934
7223,3170,2388,4911,582,9,1470,122635,1.2,0.47,2.58,2,892
9697,3769,3201,6401,466,9,1326,163055,0.81,0.29,2.31,2,1013
11369,5645,4226,8030,1572,9,2292,206980,1.11,0.76,2.73,2,957
8962,3511,2130,6644,810,9,1914,130251,1.47,0.62,2.7,2,931
7410,3338,2203,4537,664,9,874,116831,0.75,0.57,2.86,2,1015
12417,6166,4428,9492,1810,9,3080,213810,1.44,0.85,2.88,2,852
10628,4522,3841,8331,1190,9,3128,198007,1.58,0.6,2.28,2,1007
7059,3357,2525,3989,462,9,666,120141,0.55,0.38,2.79,2,910
8317,3140,2780,5894,298,9,1898,144514,1.31,0.21,2.17,2,841
11184,5147,3371,8974,1882,9,3100,171045,1.81,1.1,3.01,2,881
10331,3093,2735,7055,390,9,1696,148503,1.14,0.26,2.08,2,952
9426,4556,3284,7040,1404,9,2286,156404,1.46,0.9,2.91,2,841
10786,4594,4033,8195,884,9,2702,188471,1.43,0.47,2.44,2,859
8752,4081,3098,5797,1250,9,1532,147386,1.04,0.85,2.77,2,872
11860,4198,3349,7477,856,9,1262,179876,0.7,0.48,2.33,2,958
10063,5105,3878,7439,1538,9,2366,175881,1.35,0.87,2.9,2,922
7465,2661,1904,4448,480,9,726,108393,0.67,0.44,2.45,2,858
10163,4344,3128,8312,1606,9,3152,164946,1.91,0.97,2.63,2,985
7999,3751,2906,6331,1646,9,2410,153642,1.57,1.07,2.44,2,1064
10079,5582,3811,7096,1826,9,2228,178650,1.25,1.02,3.12,2,911
8952,3759,2979,6686,50,9,2048,152260,1.35,0.03,2.47,2,913
9085,5217,3697,6242,1468,9,1886,181751,1.04,0.81,2.87,2,930
9292,3739,3341,6882,490,9,2364,163861,1.44,0.3,2.28,2,904
12396,5838,4537,9409,1140,9,3094,219111,1.41,0.52,2.66,2,913
10880,4072,3138,7984,1018,9,2402,178237,1.35,0.57,2.28,2,920
7442,2093,1569,5173,692,9,1174,102124,1.15,0.68,2.05,2,892
10774,5189,3907,7987,1366,9,2668,193344,1.38,0.71,2.68,2,933
10553,5561,3672,9038,1806,9,3562,187616,1.9,0.96,2.96,2,1060
6698,3607,2423,4299,432,9,1014,108641,0.93,0.4,3.32,2,970
8297,4149,3347,6768,854,9,2700,163050,1.66,0.52,2.54,2,980
11606,5207,4073,7311,1290,9,1500,200700,0.75,0.64,2.59,2,923
9273,4766,3428,6736,1052,9,2228,158819,1.4,0.66,3.0,2,921
10410,4273,2902,7988,1522,9,2522,165596,1.52,0.92,2.58,2,877
7876,4031,2872,5820,808,9,1826,133577,1.37,0.6,3.02,2,957
10615,5192,3639,7679,1324,9,2152,185725,1.16,0.71,2.8,2,997
8836,4843,3558,7144,1108,9,2880,173313,1.66,0.64,2.79,2,986
9252,4277,3262,7170,874,9,2430,158011,1.54,0.55,2.71,2,907
9014,4897,3483,8007,1838,9,3540,174536,2.03,1.05,2.81,2,882
8958,3374,2814,6347,206,9,1660,148626,1.12,0.14,2.27,2,1000
9287,3639,2607,6336,242,9,1464,132093,1.11,0.18,2.75,2,921
8369,3745,2687,7020,888,9,2856,134310,2.13,0.66,2.79,2,844
7587,3013,1979,5308,498,9,1234,109341,1.13,0.46,2.76,2,1006
11715,5884,4162,8848,1672,9,3034,206251,1.47,0.81,2.85,2,860
7604,3078,2551,5785,302,9,2186,124419,1.76,0.24,2.47,2,896
6761,3469,2772,4866,378,9,1678,130508,1.29,0.29,2.66,2,950
9980,5341,3918,5999,1002,9,1090,183217,0.59,0.55,2.92,2,966
7367,3756,2784,3887,78,9,310,134581,0.23,0.06,2.79,2,955
8933,5756,3841,6996,1854,9,2718,165076,1.65,1.12,3.49,2,935
5267,2149,1438,3402,390,9,740,74377,0.99,0.52,2.89,2,988
8520,4011,3281,6713,712,9,2472,145962,1.69,0.49,2.75,2,803
11342,4961,3870,7004,264,9,1200,184919,0.65,0.14,2.68,2,887
9327,3785,2683,5745,374,9,886,147260,0.6,0.25,2.57,2,910
9209,4397,2935,7790,1384,9,3010,153519,1.96,0.9,2.86,2,905
10655,4538,3453,7880,854,9,2474,184274,1.34,0.46,2.46,2,846
8015,2734,2047,5524,1106,9,1382,124284,1.11,0.89,2.2,2,943
8177,2947,2331,5191,378,9,1072,130638,0.82,0.29,2.26,2,1005
6779,3068,2229,4971,1490,9,1714,119858,1.43,1.24,2.56,2,1038
8048,3617,2677,5869,1066,9,1940,140459,1.38,0.76,2.58,2,919
13541,6812,5052,10396,1524,9,3352,244321,1.37,0.62,2.79,2,915
8658,3883,2536,6325,1644,9,1936,135585,1.43,1.21,2.86,2,946
8181,3763,3062,6448,950,9,2336,139895,1.67,0.68,2.69,2,911
10926,5368,3758,7989,1356,9,2468,188480,1.31,0.72,2.85,2,895
6769,3241,2448,5643,638,9,2344,122705,1.91,0.52,2.64,2,967
4110,1276,1147,2866,206,9,902,65426,1.38,0.31,1.95,2,1044
11276,4618,3344,9213,1610,9,3418,177160,1.93,0.91,2.61,2,926
5778,2644,2006,4005,172,9,1178,100697,1.17,0.17,2.63,2,904
9136,5609,3891,7501,1566,9,3066,166984,1.84,0.94,3.36,2,883
11192,5327,3855,7703,1578,9,2122,201009,1.06,0.79,2.65,2,917
9543,4828,3357,7669,1338,9,2926,163290,1.79,0.82,2.96,2,958
9247,2661,2129,6225,460,9,1392,130067,1.07,0.35,2.05,2,861
9655,4315,3302,7685,1736,9,2856,162207,1.76,1.07,2.66,2,866
5284,1852,1460,3075,446,9,452,88374,0.51,0.5,2.1,2,953
8076,3224,2552,5306,576,9,1376,138169,1.0,0.42,2.33,2,909
8039,3546,2871,7270,1202,9,3164,143692,2.2,0.84,2.47,2,991
13528,5518,4293,9506,1866,9,2536,224964,1.13,0.83,2.45,2,892
12098,5461,3763,8323,1662,9,2038,192606,1.06,0.86,2.84,2,905
6336,2564,2094,3766,388,9,778,109529,0.71,0.35,2.34,2,948
11461,5839,4014,9176,1950,9,3436,201761,1.7,0.97,2.89,2,869
11237,4807,3378,9142,1722,9,3314,183368,1.81,0.94,2.62,2,869
8558,3672,2895,5267,340,9,914,140612,0.65,0.24,2.61,2,918
7569,3714,2811,5576,1028,9,1780,133686,1.33,0.77,2.78,2,898
5130,2722,2136,5200,844,9,2830,100874,2.81,0.84,2.7,2,891
10715,4572,3814,8768,1494,9,3360,187197,1.79,0.8,2.44,2,905
9533,4973,3698,6651,910,9,2032,172380,1.18,0.53,2.88,2,926
9851,3895,2964,5968,768,9,904,150128,0.6,0.51,2.59,2,982
10737,4624,3656,6909,394,9,1510,181808,0.83,0.22,2.54,2,1032
8376,4442,3371,7021,1094,9,3000,159256,1.88,0.69,2.79,2,1028
8988,5294,4072,7027,870,9,2690,170298,1.58,0.51,3.11,2,926
9299,2339,2133,6196,50,9,1290,122240,1.06,0.04,1.91,2,991
9339,3871,3009,6022,924,9,1318,146956,0.9,0.63,2.63,2,914
12509,6060,4107,9942,1962,9,3436,220388,1.56,0.89,2.75,2,902
9097,4402,3545,7114,1684,9,2662,164064,1.62,1.03,2.68,2,917
6035,2020,1664,3695,294,9,694,96926,0.72,0.3,2.08,2,928
8471,4330,3465,5831,258,9,1752,156358,1.12,0.17,2.77,2,932
6395,1678,1552,4185,192,9,1062,98022,1.08,0.2,1.71,2,895
9941,4983,3585,7935,1692,9,2870,173357,1.66,0.98,2.87,2,1006
9682,4940,3945,5844,282,9,1186,175352,0.68,0.16,2.82,2,1029
10995,5051,3392,9253,1804,9,3586,177310,2.02,1.02,2.85,2,882
9467,3869,2905,6701,1222,9,1894,153631,1.23,0.8,2.52,2,966
7986,2697,2157,6096,138,9,2040,119279,1.71,0.12,2.26,2,864
7584,3602,2561,5619,116,9,1804,129725,1.39,0.09,2.78,2,978
9920,3063,2590,6140,360,9,938,145916,0.64,0.25,2.1,2,923
8025,3362,2467,6683,1560,9,2766,137852,2.01,1.13,2.44,2,921
7331,2867,2244,5836,778,9,2302,119810,1.92,0.65,2.39,2,977
9287,4298,3342,6067,612,9,1602,170048,0.94,0.36,2.53,2,948
9221,5406,3925,7250,1284,9,2854,183089,1.56,0.7,2.95,2,893
9906,4504,3035,6420,990,9,1322,154728,0.85,0.64,2.91,2,989
9718,4290,3130,7058,1126,9,2192,158920,1.38,0.71,2.7,2,897
5336,2147,1721,4055,830,9,1510,88926,1.7,0.93,2.41,2,941
9948,2969,2638,7438,620,9,2224,153160,1.45,0.4,1.94,2,925
7619,2514,1907,5706,866,9,1774,117112,1.51,0.74,2.15,2,896
8608,5128,3494,5790,1372,9,1578,162193,0.97,0.85,3.16,2,960
6932,3691,2662,6637,1686,9,3358,126819,2.65,1.33,2.91,2,895
9146,3692,2672,5026,274,9,308,135218,0.23,0.2,2.73,2,915
11451,4918,3928,8813,1350,9,2842,197667,1.44,0.68,2.49,2,929
8386,4376,3641,4838,548,9,844,160376,0.53,0.34,2.73,2,942
9955,4080,3468,7366,854,9,2246,171826,1.31,0.5,2.37,2,997
9810,4121,3378,7271,1310,9,2420,167726,1.44,0.78,2.46,2,913
8077,3942,2663,6955,1890,9,2966,137939,2.15,1.37,2.86,2,928
5995,3463,2465,3232,266,9,434,116976,0.37,0.23,2.96,2,970
8880,4158,3251,6561,808,9,2080,158546,1.31,0.51,2.62,2,857
11445,5782,4227,8646,1466,9,2822,197559,1.43,0.74,2.93,2,913
10438,5205,3546,8377,1612,9,2938,167733,1.75,0.96,3.1,2,908
8508,3818,3004,6095,300,9,1954,148014,1.32,0.2,2.58,2,818
8532,4179,3228,5716,1334,9,1564,160103,0.98,0.83,2.61,2,823
8055,3898,2791,4615,516,9,630,133233,0.47,0.39,2.93,2,878
7791,2428,2020,5158,556,9,1114,112478,0.99,0.49,2.16,2,860
7144,1564,1278,4313,486,9,524,95607,0.55,0.51,1.64,2,864
6401,2871,2203,4794,1306,9,1636,108347,1.51,1.21,2.65,2,865
8032,2550,2316,5848,376,9,1826,126594,1.44,0.3,2.01,2,941
4512,2907,1817,3411,366,9,1306,84692,1.54,0.43,3.43,2,904
9911,3283,2757,7476,404,9,2250,139479,1.61,0.29,2.35,2,914
12503,6349,4435,9974,1830,9,3440,219970,1.56,0.83,2.89,2,944
11909,5871,4020,9801,1798,9,3594,211419,1.7,0.85,2.78,2,979
9992,3535,2720,5597,134,9,354,156789,0.23,0.09,2.25,2,900
8633,3885,2556,6054,1138,9,1728,145263,1.19,0.78,2.67,2,892
8339,4649,2997,5991,1408,9,1958,150632,1.3,0.93,3.09,2,933
6755,3202,2233,4892,504,9,1466,116791,1.26,0.43,2.74,2,854
10232,4066,2811,6948,1054,9,1626,150478,1.08,0.7,2.7,2,916
8351,3592,2511,4632,262,9,346,126556,0.27,0.21,2.84,2,953
7283,2969,2195,5868,956,9,2052,115079,1.78,0.83,2.58,2,948
8614,5058,3614,6369,1036,9,2136,168675,1.27,0.61,3.0,2,924
8375,5118,3384,6739,1628,9,2678,164201,1.63,0.99,3.12,2,957
8343,3908,3136,6983,1416,9,2906,157029,1.85,0.9,2.49,2,881
11000,5262,3784,7498,1274,9,1798,184652,0.97,0.69,2.85,2,874
8379,3608,3187,6033,310,9,1968,149803,1.31,0.21,2.41,2,866
8183,3622,2844,4930,170,9,758,136127,0.56,0.12,2.66,2,942
8996,4091,2970,6513,1670,9,1826,152229,1.2,1.1,2.69,2,919
12701,5776,4138,9154,1668,9,2638,215332,1.23,0.77,2.68,2,948
8565,4495,3396,6770,788,9,2582,153683,1.68,0.51,2.92,2,913
7852,1755,1709,4795,40,9,596,101809,0.59,0.04,1.72,2,960
6693,2418,1961,4586,388,9,1224,111834,1.09,0.35,2.16,2,911
9126,4561,3537,5644,46,9,1290,171103,0.75,0.03,2.67,2,913
10247,3522,2828,6231,506,9,920,160444,0.57,0.32,2.2,2,936
10986,5467,3754,9328,1792,9,3734,195200,1.91,0.92,2.8,2,924
8477,3582,2887,6034,490,9,1652,133584,1.24,0.37,2.68,2,911
7971,4561,2952,6171,1408,9,2222,146872,1.51,0.96,3.11,2,929
8863,3153,2720,4909,334,9,516,143832,0.36,0.23,2.19,2,914
7144,3704,2914,4517,156,9,1136,140935,0.81,0.11,2.63,2,944
8124,3922,2706,5813,1594,9,1770,143376,1.23,1.11,2.74,2,922
6563,2553,2087,3800,392,9,528,105072,0.5,0.37,2.43,2,910
10258,5124,3902,7124,1320,9,2172,193068,1.12,0.68,2.65,2,915
9633,3711,2844,5586,10,9,634,141461,0.45,0.01,2.62,2,903
10273,4052,3305,7391,670,9,2014,164332,1.23,0.41,2.47,2,929
9594,4801,3704,6604,990,9,1950,172814,1.13,0.57,2.78,2,991
9382,5180,4007,7286,844,9,2704,174216,1.55,0.48,2.97,2,907
6697,3180,2636,4057,264,9,822,117516,0.7,0.22,2.71,2,1005
8195,3172,2526,6131,1196,9,2104,128188,1.64,0.93,2.47,2,861
8114,5310,3488,7307,1798,9,3464,159630,2.17,1.13,3.33,2,966
6891,3540,2731,5056,948,9,1696,125897,1.35,0.75,2.81,2,965
11777,5311,3912,9548,1636,9,3618,200460,1.8,0.82,2.65,2,918
7157,2885,2307,6020,636,9,2344,122166,1.92,0.52,2.36,2,926
11733,5550,4004,8941,1616,9,2912,192667,1.51,0.84,2.88,2,822
9293,3874,2880,6310,390,9,1622,145987,1.11,0.27,2.65,2,941
7912,4398,2891,6338,1374,9,2538,148383,1.71,0.93,2.96,2,1013
6945,3168,2363,4001,350,9,466,112630,0.41,0.31,2.81,2,923
11178,5723,3797,8038,1920,9,2164,186005,1.16,1.03,3.08,2,933
8743,4162,2915,5606,1116,9,1360,144615,0.94,0.77,2.88,2,931
9846,3915,3023,6034,738,9,882,152895,0.58,0.48,2.56,2,988
5831,1762,1527,4582,64,9,1720,87036,1.98,0.07,2.02,2,938
8638,4732,3292,7298,1174,9,3120,156879,1.99,0.75,3.02,2,813
8729,5355,3597,6618,1760,9,2328,160493,1.45,1.1,3.34,2,932
8678,5048,3205,6542,1812,9,2138,155094,1.38,1.17,3.25,2,984
6912,2988,2488,4157,382,9,874,122246,0.71,0.31,2.44,2,856
10103,4542,3453,6835,814,9,1860,174540,1.07,0.47,2.6,2,992
7956,3279,2268,5544,822,9,1326,123702,1.07,0.66,2.65,2,972
7151,3745,2598,5194,808,9,1748,123184,1.42,0.66,3.04,2,920
9605,5809,3914,7547,1912,9,2856,176190,1.62,1.09,3.3,2,965
8572,2938,2436,5344,8,9,790,125136,0.63,0.01,2.35,2,863
6702,2893,2218,4791,850,9,1394,104252,1.34,0.82,2.78,2,873
13357,6398,4895,10372,1500,9,3492,230598,1.51,0.65,2.77,2,967
8647,3939,3039,4730,336,9,604,142246,0.42,0.24,2.77,2,886
11708,5866,4248,8166,1264,9,2248,200445,1.12,0.63,2.93,2,915
9488,4332,3324,6259,420,9,1422,168470,0.84,0.25,2.57,2,964
9699,4167,3461,7129,690,9,2224,158440,1.4,0.44,2.63,2,914
10750,5930,4259,8314,1540,9,2998,206744,1.45,0.74,2.87,2,896
4174,2120,1548,2827,292,9,858,68394,1.25,0.43,3.1,2,875
6923,2253,1770,4606,734,9,1064,102804,1.03,0.71,2.19,2,883
7102,3226,2748,5097,642,9,1582,125996,1.26,0.51,2.56,2,948
4832,1394,994,3462,722,9,890,61094,1.46,1.18,2.28,2,902
8823,5370,3849,7595,1904,9,3326,182684,1.82,1.04,2.94,2,938
9280,5339,3766,7322,1634,9,2770,181312,1.53,0.9,2.94,2,885
9099,4178,3288,5454,6,9,1034,155922,0.66,0.0,2.68,2,977
9764,4290,3034,7730,1470,9,2658,157487,1.69,0.93,2.72,2,880
5349,1860,1429,3956,644,9,1288,83252,1.55,0.77,2.23,2,903
10195,4321,3392,8587,1468,9,3238,173810,1.86,0.84,2.49,2,902
7971,5541,3644,6254,1904,9,2474,169711,1.46,1.12,3.26,2,928
12163,5971,3974,8966,1994,9,2726,203993,1.34,0.98,2.93,2,919
6885,2547,1745,5002,1226,9,1520,107411,1.42,1.14,2.37,2,924
7577,2844,2292,5636,352,9,1882,123343,1.53,0.29,2.31,2,976
8744,3923,2949,6469,1074,9,2138,157015,1.36,0.68,2.5,2,1053
9197,3206,2805,6088,414,9,1284,143642,0.89,0.29,2.23,2,885
10562,5617,4290,8355,1340,9,3200,200188,1.6,0.67,2.81,2,911
10117,4564,2994,7471,1342,9,2196,153303,1.43,0.88,2.98,2,937
12163,5116,4011,7324,260,9,1156,199363,0.58,0.13,2.57,2,864
12507,6440,4643,9411,1638,9,3112,218594,1.42,0.75,2.95,2,912
9550,5275,3777,7769,1472,9,3120,187122,1.67,0.79,2.82,2,994
10354,3850,3099,8609,1402,9,3234,158535,2.04,0.88,2.43,2,914
9663,4097,2887,7436,1994,9,2428,165610,1.47,1.2,2.47,2,909
6597,3177,2444,5538,1022,9,2428,121017,2.01,0.84,2.63,2,878
9263,4724,2993,7060,1544,9,2478,160560,1.54,0.96,2.94,2,883
8940,4056,2829,6186,1480,9,1716,144500,1.19,1.02,2.81,2,907
12727,6451,4727,9569,1520,9,3114,227513,1.37,0.67,2.84,2,865
5603,1966,1604,3705,614,9,1052,92852,1.13,0.66,2.12,2,851
8915,5334,3661,6720,1752,9,2326,161781,1.44,1.08,3.3,2,984
8516,2673,2265,6463,366,9,2114,124282,1.7,0.29,2.15,2,883
10928,4097,3117,8359,1626,9,2668,177843,1.5,0.91,2.3,2,917
10522,4300,3217,7290,502,9,1894,168044,1.13,0.3,2.56,2,877
5985,2780,2301,4176,114,9,1296,111488,1.16,0.1,2.49,2,902
7993,3040,2191,4830,554,9,652,126222,0.52,0.44,2.41,2,875
6572,3114,2181,5483,1794,9,2278,114743,1.99,1.56,2.71,2,885
9657,5485,3938,8232,1586,9,3586,185931,1.93,0.85,2.95,2,865
9808,4624,3771,7168,738,9,2282,170845,1.34,0.43,2.71,2,950
6622,3690,2755,4781,222,9,1640,125262,1.31,0.18,2.95,2,926
10313,4123,3178,7555,780,9,2206,156850,1.41,0.5,2.63,2,899
8548,4606,2976,6107,1678,9,1896,152421,1.24,1.1,3.02,2,890
8896,2837,2487,5767,328,9,1112,127345,0.87,0.26,2.23,2,927
11254,5349,3698,7976,1454,9,2118,188829,1.12,0.77,2.83,2,848
7421,3448,2620,4626,398,9,1080,135627,0.8,0.29,2.54,2,1002
7174,4020,2832,4593,680,9,1178,131932,0.89,0.52,3.05,2,889
10104,6193,4542,7941,1730,9,3054,205794,1.48,0.84,3.01,2,908
7585,2318,1923,6213,728,9,2166,114431,1.89,0.64,2.03,2,892
8253,4047,3232,5553,1116,9,1432,148778,0.96,0.75,2.72,2,969
8419,4118,3496,6636,640,9,2528,159800,1.58,0.4,2.58,2,887
12154,5811,4136,9617,1512,9,3366,201015,1.67,0.75,2.89,2,863
6852,3186,2542,6088,1148,9,2720,119197,2.28,0.96,2.67,2,881
10976,5137,3867,8216,1402,9,2568,184787,1.39,0.76,2.78,2,869
8838,4381,3424,6461,774,9,2150,162010,1.33,0.48,2.7,2,903
